2024-04-10 20:49:11,963 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] - --------------------------------------------------------------------------------
2024-04-10 20:49:12,464 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Doracle.jdbc.J2EE13Compliant=true
2024-04-10 20:49:12,464 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dlog.file=/opt/flink/log/flink--kubernetes-taskmanager-0-flink-kubernetes-18009-taskmanager-1-1.log
2024-04-10 20:49:12,465 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dlog4j.configuration=file:/opt/flink/conf/log4j-console.properties
2024-04-10 20:49:12,465 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dlog4j.configurationFile=file:/opt/flink/conf/log4j-console.properties
2024-04-10 20:49:12,465 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dlogback.configurationFile=file:/opt/flink/conf/logback-console.xml
2024-04-10 20:49:12,465 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -  Program Arguments:
2024-04-10 20:49:12,466 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     --configDir
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     /opt/flink/conf
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dpipeline.classpaths=
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Djobmanager.memory.off-heap.size=134217728b
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dweb.tmpdir=/tmp/flink-web-10631edb-dd2c-4a7d-b80c-c771c7757464
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Djobmanager.memory.jvm-overhead.max=201326592b
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Djobmanager.memory.jvm-overhead.min=201326592b
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dtaskmanager.resource-id=flink-kubernetes-18009-taskmanager-1-1
2024-04-10 20:49:12,467 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dexecution.target=embedded
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Dpipeline.jars=file:/home/java/job-parser.jar
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Djobmanager.memory.jvm-metaspace.size=268435456b
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -Djobmanager.memory.heap.size=469762048b
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.network.min=67108864b
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.cpu.cores=0.1
2024-04-10 20:49:12,468 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.task.off-heap.size=0b
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.jvm-metaspace.size=268435456b
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     external-resources=none
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.jvm-overhead.min=201326592b
2024-04-10 20:49:12,469 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.framework.off-heap.size=134217728b
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.network.max=67108864b
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.framework.heap.size=134217728b
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.managed.size=60397978b
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.task.heap.size=208037478b
2024-04-10 20:49:12,470 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,471 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.numberOfTaskSlots=1
2024-04-10 20:49:12,471 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     -D
2024-04-10 20:49:12,471 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -     taskmanager.memory.jvm-overhead.max=201326592b
2024-04-10 20:49:12,471 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] -  Classpath: /opt/flink/lib/bundle-2.20.18.jar:/opt/flink/lib/default-user-lib/ojdbc8-19.3.0.0.jar:/opt/flink/lib/flink-cep-1.16.3.jar:/opt/flink/lib/flink-connector-files-1.16.3.jar:/opt/flink/lib/flink-csv-1.16.3.jar:/opt/flink/lib/flink-json-1.16.3.jar:/opt/flink/lib/flink-scala_2.12-1.16.3.jar:/opt/flink/lib/flink-shaded-zookeeper-3.5.9.jar:/opt/flink/lib/flink-table-api-java-uber-1.16.3.jar:/opt/flink/lib/flink-table-planner-loader-1.16.3.jar:/opt/flink/lib/flink-table-runtime-1.16.3.jar:/opt/flink/lib/hadoop-aws-3.3.4.jar:/opt/flink/lib/hadoop-hdfs-client-3.3.5.jar:/opt/flink/lib/hadoop-mapreduce-client-core-3.3.5.jar:/opt/flink/lib/job-parser-with-dependencies.jar:/opt/flink/lib/log4j-1.2-api-2.17.1.jar:/opt/flink/lib/log4j-api-2.17.1.jar:/opt/flink/lib/log4j-core-2.17.1.jar:/opt/flink/lib/log4j-slf4j-impl-2.17.1.jar:/opt/flink/lib/url-connection-client-2.20.18.jar:/opt/flink/lib/user-lib/clickhouse-jdbc-0.4.6.jar:/opt/flink/lib/user-lib/external-libs-1.0.17.jar:/opt/flink/lib/user-lib/javax.annotation-api-1.3.2.jar:/opt/flink/lib/user-lib/jboss-logging-3.4.3.Final.jar:/opt/flink/lib/user-lib/keycloak-admin-client-18.0.2.jar:/opt/flink/lib/user-lib/keycloak-common-18.0.2.jar:/opt/flink/lib/user-lib/keycloak-core-18.0.2.jar:/opt/flink/lib/user-lib/ojdbc8-23.2.0.0.jar:/opt/flink/lib/user-lib/postgresql-42.3.1.jar:/opt/flink/lib/user-lib/postgresql-42.7.3.jar:/opt/flink/lib/user-lib/reactive-streams-1.0.4.jar:/opt/flink/lib/user-lib/resteasy-client-3.13.2.Final.jar:/opt/flink/lib/user-lib/resteasy-jackson2-provider-3.13.2.Final.jar:/opt/flink/lib/user-lib/resteasy-jaxrs-3.13.2.Final.jar:/opt/flink/lib/user-lib/someJar.jar:/opt/flink/lib/xercesImpl-2.12.2.jar:/opt/flink/lib/flink-dist-1.16.3.jar::::
2024-04-10 20:49:12,471 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] - --------------------------------------------------------------------------------
2024-04-10 20:49:12,472 INFO  org.apache.flink.kubernetes.taskmanager.KubernetesTaskExecutorRunner [] - Registered UNIX signal handlers for [TERM, HUP, INT]
2024-04-10 20:49:12,544 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: blob.server.port, 6124
2024-04-10 20:49:12,544 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: metrics.reporter.prometheus.factory.class, org.apache.flink.metrics.prometheus.PrometheusReporterFactory
2024-04-10 20:49:12,545 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: env.java.opts, -Doracle.jdbc.J2EE13Compliant=true
2024-04-10 20:49:12,545 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: jobmanager.execution.failover-strategy, region
2024-04-10 20:49:12,545 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: jobmanager.rpc.address, flink-kubernetes-18009.decision-qa
2024-04-10 20:49:12,545 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: kubernetes.jobmanager.cpu.limit-factor, 10.0
2024-04-10 20:49:12,545 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: kubernetes.taskmanager.cpu, 0.1
2024-04-10 20:49:12,545 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: kubernetes.jobmanager.labels, job_instance:18009,job:19002
2024-04-10 20:49:12,546 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: execution.runtime-mode, STREAMING
2024-04-10 20:49:12,546 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: kubernetes.cluster-id, flink-kubernetes-18009
2024-04-10 20:49:12,546 INFO  org.apache.flink.configuration.GlobalConfiguration           [] - Loading configuration property: kubernetes.service-account, sp
